"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"435","this country was built off of dreamers …   never give up on your dreams, bro…",FALSE,46317,NA,2016-02-16 07:59:56,FALSE,NA,"699503463332474880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",33942,FALSE,FALSE,NA,NA
"436","You can point fingers and laugh, but for all entrepreneurs with families  ...",FALSE,15489,NA,2016-02-16 07:59:48,FALSE,NA,"699503431816519680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",5126,FALSE,FALSE,NA,NA
"437","I wanted the world to know my struggle…",FALSE,18064,NA,2016-02-16 07:58:19,FALSE,NA,"699503054773735424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",7201,FALSE,FALSE,NA,NA
"438","Money doesn’t make me who I am…",FALSE,25779,NA,2016-02-16 07:57:59,FALSE,NA,"699502974448640000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",14736,FALSE,FALSE,NA,NA
"439","You can’t control me or use the debt against me no more   …",FALSE,16451,NA,2016-02-16 07:57:44,FALSE,NA,"699502910019891200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",5481,FALSE,FALSE,NA,NA
"440","For the past 3 years people who knew about the debt tried to use it against me in negotiations …",FALSE,17529,NA,2016-02-16 07:57:09,FALSE,NA,"699502764683038721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",5378,FALSE,FALSE,NA,NA
"441","only problem I got with Good Fridays is I got more songs than I got old pictures!!!! Lol!!!!",FALSE,38491,NA,2016-02-16 00:05:01,FALSE,NA,"699383947063590912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",12698,FALSE,FALSE,NA,NA
"442","Also all Good Fridays songs will be on Tidal. Me and Kendrick got 40 songs and me and Young Thug got 40 songs. 40/40 club!!!",FALSE,46985,NA,2016-02-15 23:34:56,FALSE,NA,"699376376290238464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",30088,FALSE,FALSE,NA,NA
"443","Please to all my friends fans and music lovers. Sign up to Tidal now.",FALSE,19062,NA,2016-02-15 23:34:42,FALSE,NA,"699376319285465088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",6390,FALSE,FALSE,NA,NA
"444","My album will never never never be on Apple. And it will never be for sale... You can only get it on Tidal.",FALSE,51153,NA,2016-02-15 23:34:24,FALSE,NA,"699376240709402624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",36077,FALSE,FALSE,NA,NA
"445","This was made with love. Only God can judge me. So I only expect love back!!!",FALSE,24262,NA,2016-02-15 23:29:14,FALSE,NA,"699374943637647360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",10361,FALSE,FALSE,NA,NA
"446","Shut the fuck up and enjoy the greatness.",FALSE,128000,NA,2016-02-15 23:29:04,FALSE,NA,"699374901564538880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",142393,FALSE,FALSE,NA,NA
"447","Aight then …",FALSE,19780,NA,2016-02-15 23:28:59,FALSE,NA,"699374880660156416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",13524,FALSE,FALSE,NA,NA
"448","Don't tell me Lebron had a bad game. What yo jump shot look like???",FALSE,38699,NA,2016-02-15 23:28:08,FALSE,NA,"699374663181271040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",25371,FALSE,FALSE,NA,NA
"449","The system is designed for colored people to fail and one of our only voices is music. One of our only ways out is music.",FALSE,47126,NA,2016-02-15 23:27:51,FALSE,NA,"699374593996300288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",30786,FALSE,FALSE,NA,NA
"450","I love love love white people but you don't understand what it means to be the great grandson of ex slaves and make it this far.",FALSE,62181,NA,2016-02-15 23:27:40,FALSE,NA,"699374547347243008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",29150,FALSE,FALSE,NA,NA
"451","To Pitchfork, Rolling Stone, New York Times, and any other white publication. Please do not comment on black music anymore.",FALSE,36260,NA,2016-02-15 23:27:29,FALSE,NA,"699374499414691840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",19247,FALSE,FALSE,NA,NA
"452","Puff Daddy is the most important cultural figure in my life. His influence means everything to me.",FALSE,23738,NA,2016-02-15 23:27:16,FALSE,NA,"699374444645494784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8653,FALSE,FALSE,NA,NA
"453","Pitchfork, the album is a 30 out of 10",FALSE,34148,NA,2016-02-15 22:53:48,FALSE,NA,"699366026337775621",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",16441,FALSE,FALSE,NA,NA
"454","People wanted me to tweet again well here's some tweets!!!",FALSE,46668,NA,2016-02-15 19:06:55,FALSE,NA,"699308927234633728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",19964,FALSE,FALSE,NA,NA
"455","and a balance art family perception friends family politics and the fucking manipulators",FALSE,19219,NA,2016-02-15 19:06:46,FALSE,NA,"699308888118525952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",6637,FALSE,FALSE,NA,NA
"456","No matter what level you're at in life there is still a struggle",FALSE,116577,NA,2016-02-15 19:06:36,FALSE,NA,"699308848813723649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",125420,FALSE,FALSE,NA,NA
"457","but if the self proclaimed cockiest person in the world can lay his personal business on the line then please people see my heart.",FALSE,31762,NA,2016-02-15 19:06:19,FALSE,NA,"699308775551807488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",12503,FALSE,FALSE,NA,NA
"458","This is a God dream",FALSE,36294,NA,2016-02-15 19:06:07,FALSE,NA,"699308725962575878",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",26084,FALSE,FALSE,NA,NA
"459","I know I confuse you guys sometimes but please bare with me.",FALSE,47481,NA,2016-02-15 19:05:40,FALSE,NA,"699308613752369152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",31612,FALSE,FALSE,NA,NA
"460","I am ultra light beaming right now. So many people have called or emailed to help today hedge fund guys billionaires etc...",FALSE,25306,NA,2016-02-15 19:05:18,FALSE,NA,"699308521284718593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8005,FALSE,FALSE,NA,NA
"461","I am of service to the world with my art and I just want to serve more.",FALSE,23430,NA,2016-02-15 19:05:08,FALSE,NA,"699308477785595904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",11298,FALSE,FALSE,NA,NA
"462","and I think the idea of being a celebrity a lot of times blocks the understanding of what my purpose is.",FALSE,24631,NA,2016-02-15 19:04:53,FALSE,NA,"699308416582316032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8097,FALSE,FALSE,NA,NA
"463","There are people who support artist and philanthropist",FALSE,15629,NA,2016-02-15 19:04:46,FALSE,NA,"699308386664341504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",4854,FALSE,FALSE,NA,NA
"464","I could not have done the MSG without Adidas but world, what I'm telling you is that was just a small sketch for what I will bring you.",FALSE,19707,NA,2016-02-15 19:04:27,FALSE,NA,"699308306368585728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",5972,FALSE,FALSE,NA,NA
"465","Also for anyone that has money they know the first rule is to use other people's money.",FALSE,36911,NA,2016-02-15 19:03:33,FALSE,NA,"699308079171522561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",25779,FALSE,FALSE,NA,NA
"466","If I spent my money on my ideas I could not afford to take care of my family. I am in a place that so many artist end up.",FALSE,20867,NA,2016-02-15 19:03:20,FALSE,NA,"699308024792371200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",8087,FALSE,FALSE,NA,NA
"467","but I need access to more money in order to bring more beautiful ideas to the world.",FALSE,27863,NA,2016-02-15 19:03:02,FALSE,NA,"699307951324958722",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",15598,FALSE,FALSE,NA,NA
"468","Yes I am personally rich and I can buy furs and houses for my family",FALSE,30650,NA,2016-02-15 19:02:51,FALSE,NA,"699307904893976576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",17424,FALSE,FALSE,NA,NA
"469","I want to help the world and I need help to do it. I am an artist and I care about humanity.",FALSE,26228,NA,2016-02-15 19:02:21,FALSE,NA,"699307776195973121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",11670,FALSE,FALSE,NA,NA
"470","I just feel rich people are always too cool to ask for help trying to impress each other at dinner parties.",FALSE,29878,NA,2016-02-15 19:01:52,FALSE,NA,"699307657786621952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",12221,FALSE,FALSE,NA,NA
"471","...on another note, can brah be the girl verson of bruh???",FALSE,86293,NA,2016-02-15 05:52:52,FALSE,NA,"699109099099787264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",66662,FALSE,FALSE,NA,NA
"472","and yes there are misspellings on this chart… that’s how you know it’s me...",FALSE,21707,NA,2016-02-15 05:52:29,FALSE,NA,"699109001888403456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",6097,FALSE,FALSE,NA,NA
"473","All you guys had meetings with me and no one lifted a finger to help….",FALSE,17636,NA,2016-02-15 05:52:05,FALSE,NA,"699108899866198016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",5262,FALSE,FALSE,NA,NA
"474","I promise I’m going to make the world dope…. all I do is make shit dope #facts…",FALSE,46410,NA,2016-02-15 05:50:53,FALSE,NA,"699108598635458560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",30457,FALSE,FALSE,NA,NA
"475","if you want to help… help me…",FALSE,27605,NA,2016-02-15 05:50:37,FALSE,NA,"699108530205417472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",17291,FALSE,FALSE,NA,NA
"476","you’d rather open up one school in Africa like you really helped the country…",FALSE,22124,NA,2016-02-15 05:50:17,FALSE,NA,"699108449561526272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",10511,FALSE,FALSE,NA,NA
"477","All you dudes in San Fran play rap music in your homes    but never help the real artists…",FALSE,20536,NA,2016-02-15 05:50:00,FALSE,NA,"699108378891710464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",7427,FALSE,FALSE,NA,NA
"478","hey Larry Page I’m down for your help too …",FALSE,15690,NA,2016-02-15 05:49:25,FALSE,NA,"699108230371397632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",5175,FALSE,FALSE,NA,NA
"479","Here is my Donda chart that I wrote 4 years ago that everyone laughed at… https://t.co/g1po6Z3H55",FALSE,34863,NA,2016-02-15 05:48:51,FALSE,NA,"699108088687755264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",11307,FALSE,FALSE,NA,NA
"480","I know I can make the world a better place… I have done the impossible … I retook the throne of rap… I beat the fashion game…",FALSE,30076,NA,2016-02-15 05:48:24,FALSE,NA,"699107972107104257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",13765,FALSE,FALSE,NA,NA
"481","and I will always respect you for that and the world will love you…",FALSE,20353,NA,2016-02-15 05:47:44,FALSE,NA,"699107807384231936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",8462,FALSE,FALSE,NA,NA
"482","one of the coolest things you could ever do is to help me in my time of need",FALSE,28794,NA,2016-02-15 05:47:25,FALSE,NA,"699107725356199936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",18171,FALSE,FALSE,NA,NA
"483","Mark, I am publicly asking you for help…",FALSE,27586,NA,2016-02-15 05:46:51,FALSE,NA,"699107584163364864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",13454,FALSE,FALSE,NA,NA
"484","I don’t have enough resources to create what I really can…",FALSE,21844,NA,2016-02-15 05:46:17,FALSE,NA,"699107442173599744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",9666,FALSE,FALSE,NA,NA
"485","I’m this generation's Disney… I want to bring dope shit to the world…",FALSE,39677,NA,2016-02-15 05:45:49,FALSE,NA,"699107322895994880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",24711,FALSE,FALSE,NA,NA
"486","World, please tweet, FaceTime, Facebook, instagram, whatever you gotta do to get Mark to support me…",FALSE,24103,NA,2016-02-15 05:44:50,FALSE,NA,"699107076052815872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",10733,FALSE,FALSE,NA,NA
"487","You love hip hop, you love my art… I am your favorite artist but you watch me barely breathe and still play my album in your house …",FALSE,27758,NA,2016-02-15 05:44:05,FALSE,NA,"699106886528987136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",10917,FALSE,FALSE,NA,NA
"488","Mark Zuckerberg  I know it’s your bday but can you please call me by 2mrw…",FALSE,48805,NA,2016-02-15 05:43:34,FALSE,NA,"699106758816632832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",26444,FALSE,FALSE,NA,NA
"489","I put Lowlights on my album just thinking about all the moms driving they kids to school then going to work…",FALSE,32123,NA,2016-02-15 04:40:33,FALSE,NA,"699090899066863616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",10959,FALSE,FALSE,NA,NA
"490","Bars are worth more than money because it's something the people can use everyday to feel inspired.",FALSE,34575,NA,2016-02-15 04:40:12,FALSE,NA,"699090812282519552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",18915,FALSE,FALSE,NA,NA
"491","I know y'all tired of music controlled by money and perception.  I'm proud of every dime of debt I got.",FALSE,33661,NA,2016-02-15 04:39:38,FALSE,NA,"699090667620986880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",13202,FALSE,FALSE,NA,NA
"492","All y'all so worried about being likable but only a few are concerned about being great!!!",FALSE,103153,NA,2016-02-15 04:39:16,FALSE,NA,"699090577476993024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",102987,FALSE,FALSE,NA,NA
"493","I am the Jordan and Steph Curry of music, meaning I'm the best of 2 generations.",FALSE,80547,NA,2016-02-15 04:38:48,FALSE,NA,"699090460476862465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",57044,FALSE,FALSE,NA,NA
"494","I made Dark Fantasy and Watch the Throne in one year and wasn't nominated for either ... I will have over 100 Grammys before I die.",FALSE,42997,NA,2016-02-15 04:38:19,FALSE,NA,"699090336006725633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",22756,FALSE,FALSE,NA,NA
"495","I made Dark Fantasy and Watch the Throne in one year and wasn't nominated for either ...",FALSE,29995,NA,2016-02-15 04:37:51,FALSE,NA,"699090219493097472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",12747,FALSE,FALSE,NA,NA
"496","I'm practicing my Grammy Speech. I'm not going to the Grammys unless they promise me the Album of the Year!!!",FALSE,51145,NA,2016-02-15 04:37:17,FALSE,NA,"699090076261859328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",30386,FALSE,FALSE,NA,NA
"497","Tidal is also funding a lot of my scripted content ideas.  It's a new day people.  More Ultra Light Dreams to be realized.",FALSE,19236,NA,2016-02-15 04:36:34,FALSE,NA,"699089896066121728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",5407,FALSE,FALSE,NA,NA
"498","Man thank you so so so much everyone for signing up to Tidal. Tidal is now the number one app in the world!!! https://t.co/O3r9DkX03R",FALSE,24907,NA,2016-02-15 04:36:10,FALSE,NA,"699089796690534401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",6839,FALSE,FALSE,NA,NA
"499","Please for all music lovers. Please subscribe to tidal!!! I decided not to sell my album for another week. Please subscribe to tidal.",FALSE,38468,NA,2016-02-14 20:48:31,FALSE,NA,"698972107166892032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",15272,FALSE,FALSE,NA,NA
"500","Ima fix wolves",FALSE,44229,NA,2016-02-14 20:47:39,FALSE,NA,"698971890581401600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",20748,FALSE,FALSE,NA,NA
"501","after realizing he is the greatest living artist and greatest artist of all time.",FALSE,40848,NA,2016-02-14 17:49:26,FALSE,NA,"698927040632922116",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",21042,FALSE,FALSE,NA,NA
"502","Mark Zuckerberg invest 1 billion dollars into Kanye West ideas",FALSE,62711,NA,2016-02-14 17:49:13,FALSE,NA,"698926987281371136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",36889,FALSE,FALSE,NA,NA
"503","https://t.co/CGJ5PYLq67",FALSE,101875,NA,2016-02-14 15:37:32,FALSE,NA,"698893846441304064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",53738,FALSE,FALSE,NA,NA
"504","They are calling me to the SNL stage now ... Speak soon...",FALSE,39972,NA,2016-02-14 02:47:39,FALSE,NA,"698700100890189825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",10619,FALSE,FALSE,NA,NA
"505","This is all all is fun all in good feelings... We will all be gone 100 years from now but what did we do to help while we were here!!!",FALSE,36420,NA,2016-02-14 02:47:11,FALSE,NA,"698699981688074240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",17349,FALSE,FALSE,NA,NA
"506","I write this to you my brothers while still 53 million dollars in personal debt... Please pray we overcome... This is my true heart...",FALSE,35417,NA,2016-02-14 02:46:53,FALSE,NA,"698699904303132672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",15708,FALSE,FALSE,NA,NA
"507","Let's dance in the streets. I am consumed by my purpose to help the world.",FALSE,39516,NA,2016-02-14 02:46:27,FALSE,NA,"698699798673809409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",23376,FALSE,FALSE,NA,NA
"508","All memes are wrong... The Life of Paul... The life of Pablo... Ultralight beams... Moms dads daughters sons stand up...",FALSE,26565,NA,2016-02-14 02:46:06,FALSE,NA,"698699708399800320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",11548,FALSE,FALSE,NA,NA
"509","Please forgive the profanity and give hugs and blessings to my brother Kirk for standing by me... In a few hours the journey begins...",FALSE,22943,NA,2016-02-14 02:45:34,FALSE,NA,"698699575402590208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",9032,FALSE,FALSE,NA,NA
"510","He was saved from persecution due to his Roman citizenship... I have the right to speak my voice...",FALSE,16066,NA,2016-02-14 02:45:15,FALSE,NA,"698699496973332480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",5164,FALSE,FALSE,NA,NA
"511","He was a learned man not of the original sect so he was able to take the message to the rest of the world...",FALSE,16761,NA,2016-02-14 02:44:47,FALSE,NA,"698699378022809602",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",5447,FALSE,FALSE,NA,NA
"512","Paul ... The most powerful messenger of the first century... Now we stand here 20 centuries later... Because he was a traveler...",FALSE,21297,NA,2016-02-14 02:44:05,FALSE,NA,"698699202256314376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",7727,FALSE,FALSE,NA,NA
"513",".... awwwwww... https://t.co/TLXZhIEvmQ",FALSE,97363,NA,2016-02-13 16:01:56,FALSE,NA,"698537600911609856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",52418,FALSE,FALSE,NA,NA
"514","Bosses https://t.co/aMzmmTcPQb",FALSE,34481,NA,2016-02-13 16:01:07,FALSE,NA,"698537395281661953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",8581,FALSE,FALSE,NA,NA
"515","https://t.co/mOps0CD20f",FALSE,106695,NA,2016-02-13 15:57:29,FALSE,NA,"698536480550084614",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",71086,FALSE,FALSE,NA,NA
"516","Thank you my brother Ricardo https://t.co/qXHHrMDWQk",FALSE,25886,NA,2016-02-13 08:31:25,FALSE,NA,"698424223136616448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanyewest",4487,FALSE,FALSE,NA,NA
"517","HAD TO ALL CAPS THIS!!!!!! NO MORE RULES…. MAKE YOUR OWN RULES…   ok now back to finishing Pablo",FALSE,53433,NA,2016-02-13 08:28:38,FALSE,NA,"698423521370705920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",25398,FALSE,FALSE,NA,NA
"518","I’M SO HYPE RIGHT NOW    EVERYTHING HAS CHANGED  … HAVE YA’LL EVER SEEN TRON? THE END OF THE TRON WHERE EVERYTHING LIGHT UP!!!!",FALSE,54626,NA,2016-02-13 08:26:32,FALSE,NA,"698422992041160704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",28776,FALSE,FALSE,NA,NA
"519","HAAAAAAAAAAAAAA FUCK ALL THE HATERS   PUT YOUR MIUTHERFUCKING FIST IN THE SKY RIGHT NOW!!!!!!!!!!!!",FALSE,65686,NA,2016-02-13 08:26:09,FALSE,NA,"698422897333784576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",44290,FALSE,FALSE,NA,NA
"520","and was there in full support to see me realize this dream…",FALSE,19744,NA,2016-02-13 08:23:38,FALSE,NA,"698422264644042753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",5102,FALSE,FALSE,NA,NA
"521","and I’m proud of this picture with me and Caitlyn… She gave the most heart felt speech at my wedding https://t.co/vt76mwqfnH",FALSE,38048,NA,2016-02-13 08:23:34,FALSE,NA,"698422247665438720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",9520,FALSE,FALSE,NA,NA
"522","I’ve given everything I had for this moment… a lot of people feel it’s the paradigm shift …",FALSE,20912,NA,2016-02-13 08:22:41,FALSE,NA,"698422025044365312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",6357,FALSE,FALSE,NA,NA
"523","fashion ain’t no joke for me… It’s a way of life… creative expression and industry…",FALSE,38828,NA,2016-02-13 08:22:14,FALSE,NA,"698421911110352896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",20022,FALSE,FALSE,NA,NA
"524","so many people didn’t make it and gave everything they had for me to stand on their shoulders and break through fashion…",FALSE,19958,NA,2016-02-13 08:22:05,FALSE,NA,"698421874754072576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",5731,FALSE,FALSE,NA,NA
"525","Your site is entertaining and hilarious but certain things are just too far… you have no idea what I’ve had to go through …",FALSE,18862,NA,2016-02-13 08:21:59,FALSE,NA,"698421848069935104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",5438,FALSE,FALSE,NA,NA
"526","I’m a human being… I’m an artist, bro…",FALSE,37229,NA,2016-02-13 08:21:51,FALSE,NA,"698421813919948800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",21781,FALSE,FALSE,NA,NA
"527","you probably got bootleg Yeezy’s on right now…",FALSE,51674,NA,2016-02-13 08:21:44,FALSE,NA,"698421784152973312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",40186,FALSE,FALSE,NA,NA
"528","but Media Takeout couldn’t say one thing positive knowing damn well you’d love to be on the YEEZY 350 list…",FALSE,21354,NA,2016-02-13 08:21:41,FALSE,NA,"698421774971580416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",7182,FALSE,FALSE,NA,NA
"529","people were crying… people were throwing up the fist… people were dancing…",FALSE,21231,NA,2016-02-13 08:21:27,FALSE,NA,"698421716351995904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",7196,FALSE,FALSE,NA,NA
"530","I had an album listening and clothing presentation and Madison Square Garden…",FALSE,20718,NA,2016-02-13 08:21:23,FALSE,NA,"698421697389551616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",6788,FALSE,FALSE,NA,NA
"531","respect the struggle… respect the hustle… respect the dreams…  respect the movement…",FALSE,56358,NA,2016-02-13 08:21:09,FALSE,NA,"698421638862213122",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",53799,FALSE,FALSE,NA,NA
"532","You seem like the type of organization hired to always keep dreamers down… when certain things in history happen you just got to respect it…",FALSE,19174,NA,2016-02-13 08:20:59,FALSE,NA,"698421596613005312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanyewest",7136,FALSE,FALSE,NA,NA
